Source,Target,ODIS_ID,ODIS_PERS_ID,REL_PERS_REF_SURNAME,REL_PERS_REF_FIRST_NAME,Full Name,Birth Year,Birth Country,Birth Place,Death Year,Death Country,Death Place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,DUTCH,ENGLISH,FRENCH,GERMAN,LATIN,SPANISH,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,Birth Region,Death Region,Printing House,House Origion,House Note,Gender,Most Involved Role,Most Involved Language,Most Involved Period
38140,40285,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,40292,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,38770,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,38262,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,38264,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,38778,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,39291,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,38270,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,43910,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,38791,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,39307,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,39318,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,38297,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,38300,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,38324,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,39362,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,38341,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,39379,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,39380,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,36325,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,36327,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,36328,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,36329,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,38378,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,36333,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,36339,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,36341,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,39925,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,39418,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38140,39931,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38668,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38670,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38674,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39702,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39713,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38178,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38181,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38185,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39722,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38195,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38710,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38712,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38208,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39240,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39249,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38227,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39251,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,40285,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,40292,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38770,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38262,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38264,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38778,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39291,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38270,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,43910,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38791,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39307,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39318,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38297,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38300,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38324,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39362,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38341,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39379,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39380,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,36325,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,36327,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,36328,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,36329,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,38378,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,36333,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,36339,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,36341,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39925,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39418,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38656,39931,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38668,38670,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38668,38674,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38668,39702,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38668,39713,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38668,38178,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
38668,38181,119285,119285,Kellam,Laurence II,Laurence II Kellam,1599.0,Belgium,Leuven,1662.0,France,Douai,0,0,0,0,0,0,0,0,0,119,0,0,2,17,20,0,76,0,0,0,0,0,0,0,1,71,22,5,16,Low Countries,Low Countries,Kellam,Britain,,Male or Unspecified,printer/publisher,LATIN,1620s
